player,estimated_overall,value,age,Cluster
Arvid Brorsson,64.14285714285714,325.0,24,1
Wilfredo Soleto,64.14285714285714,575.0,27,1
Kevin Silva,64.14285714285714,230.0,20,1
Nick Ansell,64.14285714285714,425.0,29,1
Guillaume François,64.14285714285714,600.0,33,1
Harry Lennon,64.14285714285714,300.0,28,1
Paul Komposch,64.14285714285714,250.0,22,1
Bogdan Milovanov,64.14285714285714,1100000.0,25,1
Corry Evans,64.14285714285714,600.0,33,1
Raphael Framberger,64.14285714285714,1400000.0,27,1
Uran Bislimi,64.125,550.0,23,1
Josh Kay,64.125,375.0,26,1
Braian Rivero,64.125,975.0,27,1
Sonny Perkins,64.125,350.0,19,1
Niklas Tarnat,64.125,600.0,25,1
Justin Butler,64.125,300.0,22,1
Kim Min Jun,64.125,375.0,23,1
João Graça,64.125,750.0,28,1
Steven Fletcher,64.125,600.0,36,1
Halldor Stenevik,64.125,700.0,23,1
Patrick McEleney,64.125,700.0,30,1
Reyes Cleary,64.125,425.0,19,1
Stephen Walker,64.125,300.0,22,1
Bobby Wales,64.125,325.0,18,1
Sipho Mbule,64.125,1400000.0,25,1
Kevin Paredes,64.125,925.0,20,1
Federico Paradela,64.125,550.0,24,1
Oleksandr Andrievskyi,64.125,1100000.0,29,1
Guillermo Benítez,64.0,425.0,29,1
John Donald,64.0,600.0,22,1
Emil Kornvig,64.0,550.0,23,1
Pablo Gozálbez,64.0,1000000.0,22,1
Welliton Helmes,64.0,1000000.0,23,1
Orozco,64.0,325.0,25,1
Gilles Dewaele,64.0,1400000.0,27,1
João Mendes,64.0,750.0,28,1
Paolo Reyna,64.0,1900000.0,21,1
Soner Dikmen,64.0,750.0,30,1
Warren Kamanzi,64.0,625.0,22,1
Rami Kaib,64.0,850.0,26,1
Nasser Djiga,64.0,300.0,20,1
Jake Taylor,64.0,325.0,31,1
Kyle Wootton,64.0,550.0,26,1
Zhao Honglue,64.0,500.0,33,1
Nicolas Capraro,64.0,600.0,25,1
Louis Reed,64.0,600.0,26,1
Christopher Operi,64.0,1000000.0,26,1
Aleksa Pejić,64.0,750.0,24,1
Juan David Mosquera,64.0,700.0,20,1
Marcelo Galvarado,64.0,575.0,31,1
Edson Manjedo,64.0,575.0,23,1
Manuel Monzeglio,64.0,1100000.0,21,1
Ronaldo Damus,64.0,400.0,23,1
Dennis Smarsch,64.0,400.0,24,1
David Ayala,64.0,1200000.0,21,1
James Olayinka,64.0,300.0,22,1
Ádám Bogdán,64.0,100.0,35,1
Maxime Sivis,64.0,625.0,25,1
Marco Bleve,64.0,375.0,27,1
Soichiro Kozuki,64.0,700.0,22,1
José Mulato,64.0,425.0,20,1
Mukhtar Ali,64.0,725.0,25,1
Afonso Freitas,64.0,775.0,23,1
Atienza,64.0,1400000.0,24,1
Tomasz Kupisz,63.875,475.0,33,1
Josh Ruffels,63.875,925.0,29,1
Baltasar Barcia,63.875,675.0,22,1
Jasper Löffelsend,63.875,725.0,25,1
Yari Otto,63.875,550.0,24,1
Conor Bradley,63.875,950.0,20,1
Emmanuel Boateng,63.875,525.0,26,1
Beder Caicedo,63.875,725.0,31,1
Seol Young Woo,63.875,1300000.0,24,1
Mateusz Bogusz,63.875,800.0,22,1
Olly Lee,63.875,375.0,32,1
Anthony Uzodimma,63.875,325.0,24,1
Mathis Picouleau,63.875,550.0,23,1
Joel Randall,63.875,700.0,23,1
Jimmy Medranda,63.875,525.0,29,1
Tobias Lauritsen,63.875,825.0,26,1
Noah Weißhaupt,63.875,975.0,21,1
Aleksander Melgalvis,63.875,500.0,34,1
Aramide Oteh,63.875,275.0,24,1
Scott Tanser,63.875,700.0,28,1
David Kruse,63.875,525.0,21,1
Charlie Lakin,63.875,450.0,24,1
Ewan Henderson,63.875,575.0,23,1
Marcel Beifus,63.857142857142854,450.0,20,1
John Mayanga Nekadio,63.857142857142854,240.0,21,1
Aurtenetxe,63.857142857142854,400.0,31,1
Raul Matisano,63.857142857142854,850.0,27,1
Moussa N'Diaye,63.857142857142854,600.0,21,1
Karim Mammar,63.857142857142854,325.0,26,1
Jari Vlak,63.857142857142854,875.0,25,1
Tommy Smith,63.857142857142854,160.0,33,1
Mamadou Doucouré,63.857142857142854,400.0,25,1
Rodrigo Conceição,63.857142857142854,1500000.0,23,1
Liam O'Neil,63.857142857142854,425.0,30,1
Yuki Kobayashi,63.857142857142854,600.0,23,1
Marin Karamarko,63.857142857142854,400.0,25,1
James Gibbons,63.857142857142854,500.0,25,1
Benjamin Yesib,63.857142857142854,725.0,31,1
Noah Kruth,63.8,325.0,20,1
Matej Delač,63.8,400.0,31,1
Markus Schubert,63.8,600.0,25,1
Daniel Sappa,63.8,550.0,28,1
Danijel Zagorac,63.8,80.0,36,1
Kim Dong Heon,63.8,400.0,26,1
Liam Roberts,63.8,550.0,28,1
Marius Funk,63.8,575.0,27,1
Miguel Morro,63.8,625.0,22,1
Filip Kurto,63.8,375.0,32,1
Avilés,63.75,975.0,26,1
Jay Emmanuel-Thomas,63.75,500.0,32,1
Oli Shaw,63.75,550.0,25,1
Alejandro Piedrahita,63.75,650.0,20,1
Robert Wagner,63.75,875.0,20,1
Matteo Rover,63.75,550.0,24,1
Justo Giani,63.75,550.0,24,1
Malick Fofana,63.75,475.0,18,1
Liam Burt,63.75,450.0,24,1
Louis Appéré,63.75,375.0,24,1
Joel Roca,63.75,325.0,18,1
Ajdin Zeljković,63.75,450.0,25,1
Jean-Jacques Rocchi,63.75,375.0,34,1
Oriol Rey,63.75,725.0,25,1
Phillip König,63.75,400.0,23,1
Timo Bornemann,63.75,275.0,22,1
Elliott Nevitt,63.75,375.0,26,1
Víctor García,63.75,925.0,29,1
Scott Robinson,63.75,325.0,31,1
Bledian Krasniqi,63.75,550.0,22,1
Stijn Meijer,63.75,475.0,23,1
Jonaldo Santoso,63.75,1000000.0,31,1
Isaac Jarano,63.75,575.0,23,1
Anibal Levipan,63.75,500.0,35,1
Kadete,63.75,775.0,29,1
Murat Cem Akpınar,63.75,500.0,24,1
Drey Wright,63.75,375.0,28,1
Diego Alexander Gómez,63.75,775.0,20,1
Zidan Sertdemir,63.75,400.0,18,1
Ján Bernát,63.75,850.0,22,1
Khouma Babacar,63.75,850.0,30,1
Tihomir Kostadinov,63.75,525.0,27,1
Efrain Alvarez,63.75,800.0,21,1
Max Clark,63.714285714285715,475.0,27,1
Vildan Guerrero,63.714285714285715,550.0,27,1
Alexander Munksgaard,63.714285714285715,625.0,25,1
Gaëtan Paquiez,63.714285714285715,775.0,29,1
Olly Casey,63.714285714285715,400.0,22,1
Sebastian Ohlsson,63.714285714285715,625.0,30,1
Erik Tobias Sandberg,63.714285714285715,250.0,23,1
Kevin Tapoko,63.714285714285715,425.0,29,1
Logan Ndenbe,63.714285714285715,925.0,23,1
Jonathan Scherzer,63.714285714285715,475.0,28,1
Park Byung Hyun,63.714285714285715,210.0,30,1
Rodrigo Saucedo,63.714285714285715,625.0,24,1
Matteo Meisl,63.714285714285715,400.0,22,1
Kim Joo Won,63.714285714285715,275.0,32,1
Łukasz Zjawiński,63.625,375.0,22,1
Ivan Durdov,63.625,850.0,23,1
Can Coşkun,63.625,625.0,25,1
Steven Bradley,63.625,375.0,21,1
Xu Tianyuan,63.625,160.0,26,1
Dan Nlundulu,63.625,475.0,24,1
Troy Deeney,63.625,775.0,35,1
Lim Min Hyuk,63.625,350.0,26,1
Mateusz Grzybek,63.625,575.0,27,1
Jon Gallagher,63.625,575.0,27,1
Pierre-Yves Hamel,63.625,1200000.0,29,1
Piotr Tomasik,63.625,250.0,35,1
Williams Alarcón,63.625,550.0,22,1
Lee Sang Hyeok,63.625,700.0,23,1
Matías Lacava,63.625,1100000.0,20,1
Lasse Nilsen,63.625,575.0,28,1
Benjamin Van Durmen,63.625,650.0,26,1
Diego Johannesson,63.625,650.0,29,1
Dean Bouzanis,63.6,300.0,32,1
Walter Vendil,63.6,400.0,31,1
Cole Skuse,63.57142857142857,90.0,37,1
Li Tixiang,63.57142857142857,130.0,34,1
Ruben Kluivert,63.57142857142857,500.0,22,1
Li Peng,63.57142857142857,220.0,33,1
Brian Aguilar,63.57142857142857,375.0,20,1
Yeferson Paz,63.57142857142857,500.0,21,1
Hakeem Odoffin,63.57142857142857,600.0,25,1
Keith Buckley,63.57142857142857,275.0,31,1
Lucas Akins,63.57142857142857,210.0,34,1
Godwin Bentil,63.5,400.0,22,1
Nahuel Meriz,63.5,975.0,31,1
Franco Zapiola,63.5,850.0,22,1
Mario Sesé,63.5,425.0,21,1
Milan Pavkov,63.5,1900000.0,29,1
Fabio Vázquez,63.5,575.0,29,1
Juliusz Letniowski,63.5,550.0,25,1
Marc Aguado,63.5,500.0,23,1
Miguel Reisinho,63.5,675.0,24,1
Vicente Seldero,63.5,275.0,31,1
Bruno Sepúlveda,63.5,1000000.0,30,1
Giovanni Bordón,63.5,275.0,24,1
Yuito Suzuki,63.5,650.0,21,1
Ben Knight,63.5,275.0,21,1
Aylan Benyahia-Tani,63.5,250.0,18,1
Anirudh Thapa,63.5,450.0,25,1
Jason Mbock,63.5,200.0,23,1
Jean N'Guessan,63.5,425.0,20,1
Josh Coley,63.5,250.0,25,1
Yeiker Hinestroza,63.5,575.0,31,1
Josh Eccles,63.5,750.0,23,1
Francesco Cassata,63.5,550.0,26,1
Joseba Beitia,63.5,275.0,32,1
Maurice Litka,63.5,425.0,27,1
Kalifa Manneh,63.5,375.0,24,1
Sergiu Buș,63.5,575.0,30,1
Isaiah Parker,63.5,250.0,21,1
Alvaro Safildo,63.5,825.0,31,1
Iván Cazal,63.5,825.0,24,1
Gabriel Lunetta,63.5,525.0,27,1
Dom Ballard,63.5,210.0,18,1
Ryan Alebiosu,63.42857142857143,600.0,21,1
Raul Opruț,63.42857142857143,1100000.0,25,1
George Timotheou,63.42857142857143,250.0,26,1
Kim Geon Woong,63.42857142857143,400.0,26,1
Fernando Martínez,63.42857142857143,625.0,29,1
Arthur Okonkwo,63.4,600.0,21,1
Budimir Janošević,63.4,300.0,33,1
Tjay De Barr,63.375,200.0,23,1
Matty Smith,63.375,275.0,26,1
Fabian Klos,63.375,675.0,35,1
Mabrouk Rouai,63.375,475.0,22,1
Tom Fellows,63.375,250.0,20,1
Keanan Bennetts,63.375,550.0,24,1
Yvandro Borges Sanches,63.375,500.0,19,1
Agon Mucolli,63.375,550.0,24,1
Luciano Vega,63.375,550.0,24,1
Yohan Cassubie,63.375,625.0,22,1
Paulo Retre,63.375,400.0,30,1
Ethyan,63.375,675.0,21,1
Hamadi Al Ghaddioui,63.375,1000000.0,32,1
Teto,63.375,650.0,21,1
Jordan Zemura,63.375,1700000.0,23,1
Harry Pell,63.375,550.0,31,1
Christian Norton,63.375,240.0,22,1
Willis Furtado,63.375,550.0,25,1
Matías Fernández,63.375,1000000.0,28,1
Benjamin Bender,63.375,700.0,22,1
Charlie Austin,63.375,975.0,34,1
Tristan Muyumba,63.375,700.0,26,1
Jackson Longridge,63.285714285714285,375.0,28,1
Will Forrester,63.285714285714285,350.0,22,1
Marcel Rømer,63.285714285714285,600.0,32,1
Declan Drysdale,63.285714285714285,350.0,23,1
Patricio Pernicone,63.285714285714285,325.0,22,1
Rodrigo Delvalle,63.285714285714285,250.0,22,1
Federico Redondo,63.285714285714285,575.0,20,1
Fernando Torrent,63.285714285714285,1000000.0,31,1
Will Fish,63.285714285714285,210.0,20,1
Abdel Hakim Abdallah,63.285714285714285,625.0,26,1
Louis Samson,63.285714285714285,475.0,28,1
Hardy Vienda,63.25,575.0,27,1
Kim Yong Hwan,63.25,750.0,30,1
Kasper Lunding,63.25,700.0,24,1
Khanya Leshabela,63.25,275.0,23,1
Paulo Henrique,63.25,1200000.0,26,1
Danny Andrew,63.25,525.0,32,1
Pedro Velasco,63.25,1100000.0,30,1
Alaa Bakir,63.25,575.0,22,1
Gift Motupa,63.25,775.0,28,1
Scotty Sadzoute,63.25,1100000.0,25,1
Galego,63.25,525.0,26,1
André Becker,63.25,650.0,27,1
Fabian Rohner,63.25,550.0,25,1
Kristoffer Khazeni,63.25,250.0,28,1
Cedric Diomandè Gondo,63.25,650.0,26,1
Jonathan Klinsmann,63.2,400.0,26,1
Manuel Baldé,63.2,475.0,20,1
Carljohan Eriksson,63.2,450.0,28,1
Aaron Evans,63.142857142857146,210.0,28,1
Mario Gila,63.142857142857146,400.0,23,1
Bruno Langa,63.142857142857146,1300000.0,25,1
Halvor Rødølen Opsahl,63.142857142857146,300.0,20,1
Jordan Williams,63.142857142857146,1100000.0,23,1
Max Ehmer,63.142857142857146,275.0,31,1
Kenji-Van Boto,63.142857142857146,850.0,27,1
Bikoro,63.142857142857146,575.0,27,1
David Ungar,63.142857142857146,400.0,23,1
Neill Byrne,63.142857142857146,210.0,30,1
Pedro Amaral,63.142857142857146,1500000.0,26,1
Lucas Carrizo,63.142857142857146,600.0,26,1
Carlos Díaz,63.142857142857146,400.0,22,1
Julio Baiva,63.142857142857146,400.0,31,1
Matthéo Xantippe,63.142857142857146,500.0,21,1
Javi López,63.142857142857146,1200000.0,21,1
Michael Ruhs,63.125,250.0,21,1
Mduduzi Shabalala,63.125,250.0,19,1
Jasper Pattenden,63.125,230.0,21,1
Dion De Neve,63.125,575.0,22,1
Saad Al Nasser,63.125,275.0,22,1
Pål Alexander Kirkevold,63.125,600.0,32,1
Brahian Egüez,63.125,475.0,31,1
Patrick Möschl,63.125,475.0,30,1
Malek Al Abdulmunem,63.125,240.0,25,1
Franklin Nyenetue,63.125,300.0,22,1
Josh Morris,63.125,375.0,31,1
Juan David Perea,63.125,375.0,21,1
Malte Amundsen,63.125,1100000.0,25,1
Tom Zimmerschied,63.125,675.0,24,1
Prince Osei Owusu,63.125,650.0,26,1
Haroune Camara,63.125,275.0,25,1
Philipp Treu,63.125,850.0,22,1
Ivan Ćubelić,63.125,650.0,20,1
Benjamin Girth,63.125,475.0,31,1
Nelson Deossa,63.125,1300000.0,23,1
Calvin Ramsay,63.125,550.0,20,1
Giorgi Khabuliani,63.125,240.0,19,1
Goh Young Jun,63.125,650.0,22,1
Nathan Holland,63.125,550.0,25,1
Léo Borges,63.125,775.0,22,1
Brajan Gruda,63.125,240.0,19,1
Cameron Dunbar,63.125,180.0,20,1
Bryan,63.0,650.0,21,1
Sinclair Armstrong,63.0,275.0,20,1
Johan Madrid,63.0,1400000.0,26,1
Davíð Kristján Ólafsson,63.0,575.0,28,1
Roberto Arroyo Gregorio,63.0,425.0,20,1
Yasser Larouci,63.0,1300000.0,22,1
Aldair Gutiérrez,63.0,1500000.0,25,1
Luciano Carteldo,63.0,575.0,27,1
Robbin Ruiter,63.0,60.0,36,1
Aleksandar Jovanović,63.0,300.0,34,1
Tom King,63.0,450.0,28,1
Luca Parraso,63.0,375.0,31,1
Joel Ideho,63.0,350.0,20,1
Chenglin Zhang,63.0,120.0,36,1
Yang Shiyuan,63.0,300.0,29,1
Vladyslav Kochergin,63.0,775.0,27,1
Elkan Baggott,63.0,230.0,20,1
Raphael Sallinger,63.0,375.0,27,1
Will Collar,63.0,525.0,26,1
Joshua Quarshie,63.0,210.0,19,1
Nahuel Meriga,63.0,675.0,31,1
Gassan Ahadme,63.0,575.0,22,1
Gustavo Vallecilla,63.0,400.0,24,1
Ignacio Martín Gómez,63.0,575.0,21,1
James Pantemis,63.0,700.0,26,1
Oswaldo Avalonez,63.0,400.0,31,1
Unai Dufur Espesolin,63.0,400.0,24,1
Moritz Heinrich,63.0,450.0,26,1
George Lapslie,63.0,550.0,25,1
Mikkel Pedersen,63.0,525.0,27,1
Byron Lagunares,63.0,1300000.0,27,1
Lilian Egloff,63.0,775.0,21,1
Edder Farías,63.0,425.0,35,1
Bjørn Johnsen,63.0,475.0,31,1
Henry Hore,63.0,300.0,24,1
Gasparino Pajarez,63.0,475.0,31,1
Rui Gomes,63.0,975.0,25,1
Mihai Popa,63.0,625.0,22,1
Brennan Dickenson,63.0,325.0,30,1
Ethan Robson,63.0,450.0,26,1
Allan Tchaptchet,63.0,240.0,21,1
Alberto Cerri,63.0,1500000.0,27,1
Abdulrahman Al Obaid,63.0,350.0,30,1
Anders Kristiansen,63.0,240.0,33,1
Filippo De Col,63.0,1100000.0,29,1
Akil Wright,63.0,230.0,27,1
Pedro Gomes,63.0,230.0,20,1
Henrich Ravas,63.0,500.0,26,1
Jacopo Fazzini,62.875,525.0,20,1
Simon Power,62.875,375.0,25,1
Alberto Moreno,62.875,525.0,21,1
Giotto Morandi,62.875,375.0,24,1
Robin Scheu,62.875,500.0,28,1
Joao Grimaldo,62.875,925.0,20,1
Corey O'Keeffe,62.875,750.0,25,1
Antony Robic,62.875,140.0,37,1
Anthony Forde,62.875,350.0,29,1
Raúl Moro,62.875,925.0,20,1
Rahmat Akbari,62.875,550.0,23,1
Florian Kleinhansl,62.875,625.0,23,1
Loum Tchaouna,62.875,600.0,19,1
Axel Lindahl,62.875,325.0,28,1
Yasin Ayari,62.875,350.0,19,1
Mario Kröpfl,62.875,475.0,33,1
Dylan Demuynck,62.875,250.0,19,1
Sebastian Andersson,62.875,1600000.0,32,1
Irwin Antón,62.875,375.0,34,1
Axel Gueguin,62.875,220.0,18,1
Fabian Greilinger,62.875,625.0,22,1
Ciarán Kelly,62.857142857142854,230.0,25,1
Kylian Kaïboué,62.857142857142854,400.0,25,1
Alberto Almici,62.857142857142854,750.0,30,1
Albian Hajdari,62.857142857142854,210.0,20,1
Ming Tian,62.857142857142854,975.0,28,1
Ismael Cortez,62.857142857142854,775.0,23,1
Mandela Keita,62.857142857142854,725.0,21,1
Tanguy Zoukrou,62.857142857142854,210.0,20,1
Javi Pérez,62.857142857142854,700.0,28,1
Sean Gannon,62.857142857142854,325.0,32,1
Cornel Râpă,62.857142857142854,600.0,33,1
Halil İbrahim Pehlivan,62.857142857142854,775.0,30,1
Snorre Strand Nilsen,62.857142857142854,600.0,26,1
Marius Adamonis,62.8,475.0,26,1
Jesse Öst,62.8,250.0,32,1
Sebastian Mielitz,62.8,300.0,34,1
Alexander Weidinger,62.8,400.0,26,1
Václav Hladký,62.8,250.0,32,1
Federico Marchetti,62.8,20.0,40,1
Lorenzo Andrenacci,62.8,450.0,28,1
Shamal George,62.8,500.0,25,1
Hans Christian Bernat,62.8,425.0,22,1
Àlex Carbonell,62.75,675.0,25,1
Landry Manga,62.75,190.0,23,1
Robin Ungerath,62.75,300.0,24,1
Vladyslav Vanat,62.75,275.0,21,1
Seiminlen Doungel,62.75,140.0,29,1
Pedro Vite,62.75,675.0,21,1
Joscha Wosz,62.75,350.0,21,1
Jonas Damasto,62.75,3000000.0,27,1
Piotr Krawczyk,62.75,525.0,28,1
Declan McDaid,62.75,350.0,27,1
Magnus Kaastrup,62.75,700.0,22,1
Tom Eaves,62.75,850.0,31,1
Gabriel Paredes,62.75,450.0,19,1
Baltazar,62.75,475.0,23,1
Emerson Anchondo,62.75,300.0,23,1
Lasse Günther,62.75,525.0,20,1
Giannis Sardelis,62.75,300.0,22,1
Bart van Rooij,62.75,1100000.0,22,1
Miguel Arrufe,62.75,220.0,35,1
Wei Zhen,62.714285714285715,575.0,26,1
Song Long,62.714285714285715,230.0,34,1
Maxim Gullit,62.714285714285715,275.0,22,1
Anthony Roncaglia,62.714285714285715,425.0,24,1
Gustav Granath,62.714285714285715,375.0,26,1
Max Cleworth,62.714285714285715,230.0,21,1
Miguel Ángel Leal Díaz,62.714285714285715,850.0,26,1
Billy Sass-Davies,62.714285714285715,350.0,23,1
Filippo Palazzino,62.625,210.0,19,1
Julián Malatini,62.625,1100000.0,22,1
Jaouen Hadjam,62.625,575.0,20,1
Alexandru Voda,62.625,425.0,25,1
Dino Islamović,62.625,1000000.0,29,1
Aaron Wildig,62.625,325.0,31,1
Sebas Moyano,62.625,800.0,26,1
Fabian Schubert,62.625,525.0,29,1
Béni Nkololo,62.625,525.0,26,1
Luca Dürholtz,62.625,400.0,30,1
Seydouba Cisse,62.625,1000000.0,22,1
Jake Taylor,62.625,375.0,24,1
Laldanmawia Ralte,62.625,110.0,30,1
Byron Leitoñez,62.625,500.0,31,1
Rosaire Longelo,62.625,190.0,23,1
Alejandro Aranda,62.625,425.0,28,1
Marius Cioiu,62.625,300.0,23,1
Edson Seidou,62.625,425.0,31,1
Ervin Omić,62.625,425.0,20,1
Harry Kite,62.625,550.0,23,1
Luca Plogmann,62.6,525.0,23,1
Thomas Hasal,62.6,525.0,24,1
Cătălin Straton,62.6,300.0,33,1
Michał Buchalik,62.6,130.0,34,1
Victor Rîmniceanu,62.6,240.0,33,1
Andrej Djokanovic,62.57142857142857,425.0,22,1
Robin Voisine,62.57142857142857,240.0,21,1
Filippo Berra,62.57142857142857,575.0,28,1
Steffen Eder,62.57142857142857,240.0,26,1
Jordan Courtney-Perkins,62.57142857142857,240.0,20,1
Salvador Ricuelme,62.57142857142857,130.0,39,1
Ilyes Chetti,62.57142857142857,975.0,28,1
Ricardo Moraganoz,62.57142857142857,625.0,23,1
Balthazar Pierret,62.57142857142857,500.0,23,1
Karol Knap,62.57142857142857,475.0,21,1
Deepak Tangri,62.57142857142857,210.0,24,1
Gerardo Mutiol,62.57142857142857,400.0,27,1
Santiago Laquidain,62.57142857142857,250.0,22,1
Arne Sicker,62.5,850.0,26,1
Hakim Guenouche,62.5,625.0,23,1
Rodney Elongo-Yombo,62.5,550.0,22,1
Jacob Maddox,62.5,375.0,24,1
Maximilian Breunig,62.5,400.0,23,1
Eskil Edh,62.5,475.0,21,1
Martin Šviderský,62.5,700.0,20,1
Tochi Chukwuani,62.5,350.0,20,1
Tim Latteier,62.5,300.0,23,1
Ulises Ortegoza,62.5,650.0,26,1
Domagoj Pavičić,62.5,475.0,29,1
Abel William Stensrud,62.5,275.0,21,1
Serafin Rochedo,62.5,1000000.0,31,1
Jadenilson Baia,62.5,375.0,35,1
Gabriel Enache,62.5,300.0,33,1
Lee Keun Ho,62.5,140.0,38,1
Valentín Carboni,62.5,250.0,18,1
Sidney Raebiger,62.5,400.0,18,1
Niklas Vesterlund,62.42857142857143,625.0,24,1
Sillero,62.42857142857143,400.0,25,1
Clarencio Lanoas,62.42857142857143,475.0,31,1
Johannes Dörfler,62.42857142857143,400.0,27,1
Cameron John,62.42857142857143,350.0,24,1
Brandon Baiye,62.42857142857143,425.0,22,1
Bernardo Vilar,62.42857142857143,250.0,25,1
Cameron John,62.42857142857143,350.0,24,1
James Perch,62.42857142857143,45.0,37,1
Jeremy van Mullem,62.42857142857143,400.0,24,1
Luuk Wouters,62.42857142857143,350.0,24,1
Alex Paulsen,62.4,375.0,21,1
Alessandro Russo,62.4,525.0,22,1
Vegard Erlien,62.375,300.0,25,1
Kion Etete,62.375,450.0,21,1
Ian Smeulers,62.375,525.0,23,1
Aljaž Casar,62.375,550.0,22,1
Markus Pink,62.375,1000000.0,32,1
Berat Kalkan,62.375,180.0,20,1
Lautaro Ovando,62.375,375.0,20,1
D'Mani Mellor,62.375,200.0,22,1
Emir Karic,62.375,1000000.0,26,1
James Akintunde,62.375,250.0,27,1
Joaquín Lavega,62.375,575.0,18,1
Hector Gairamos,62.375,475.0,31,1
Santiago Arzamendia,62.375,1500000.0,25,1
Bughrahan Iskandar,62.375,150.0,23,1
Jonathan Obika,62.375,325.0,32,1
Florin Achim,62.375,425.0,32,1
Lars Ritzka,62.375,900.0,25,1
Su Yuanjie,62.375,120.0,28,1
Lee Gregory,62.375,650.0,35,1
Liam McCarron,62.375,350.0,22,1
Barbu,62.285714285714285,400.0,22,1
César Araújo,62.285714285714285,1300000.0,22,1
Gabriel Marusic,62.285714285714285,210.0,20,1
Edu Borges,62.285714285714285,240.0,21,1
Oscar Threlkeld,62.285714285714285,150.0,29,1
Sondre Flem Bjørshol,62.285714285714285,775.0,29,1
Andrei Panait,62.285714285714285,200.0,34,1
Adri Castellano,62.285714285714285,775.0,29,1
Jones El-Abdellaoui,62.25,160.0,17,1
Burak Ince,62.25,425.0,19,1
Alan Judge,62.25,200.0,34,1
Marko Vukčević,62.25,625.0,30,1
Elías Cabrera,62.25,425.0,20,1
Mamadi Camará,62.25,425.0,19,1
Théo Ndicka Matam,62.25,925.0,23,1
Chuki,62.25,600.0,19,1
Alfie McCalmont,62.25,550.0,23,1
Ammar Al Najjar,62.25,450.0,26,1
Dylan Pierias,62.25,475.0,23,1
Mohammed Mohsen Harzan,62.25,250.0,34,1
Elies Mahmoud,62.25,475.0,22,1
Cătălin Cîrjan,62.25,425.0,20,1
Darlin Yongwa,62.25,1100000.0,22,1
Jan Hendrik Marx,62.25,975.0,28,1
Pedro Sánchez,62.25,275.0,25,1
Tim Paterok,62.2,275.0,31,1
Unai Marrero,62.2,325.0,21,1
Mads Kikkenborg,62.2,350.0,23,1
Emre Bilgin,62.2,300.0,19,1
Jasmin Burić,62.2,50.0,36,1
Eldin Jakupović,62.2,10.0,38,1
Sam Walker,62.2,325.0,31,1
Barry Lauwers,62.2,300.0,23,1
Mirko Salvi,62.2,350.0,29,1
Peter Abradanel,62.2,15.0,39,1
Alexandru Țigănașu,62.142857142857146,500.0,33,1
Hélder Tavares,62.142857142857146,325.0,33,1
Nikola Đurđić,62.142857142857146,160.0,37,1
Andreas Murbeck,62.142857142857146,230.0,25,1
Ewil Murillo,62.142857142857146,350.0,23,1
Abraham Venteros,62.142857142857146,180.0,35,1
Fredrik Sjølstad,62.142857142857146,525.0,29,1
Robin Østrøm,62.142857142857146,240.0,21,1
Jonathan Gonçalves,62.142857142857146,160.0,34,1
Choi Sung Geun,62.142857142857146,600.0,32,1
Sondre Fosnæss Hanssen,62.142857142857146,250.0,22,1
Kipp Keller,62.142857142857146,170.0,23,1
Herrando,62.142857142857146,250.0,22,1
Gu Cao,62.142857142857146,90.0,37,1
Habib Sylla,62.142857142857146,900.0,24,1
Moi Delgado,62.142857142857146,925.0,29,1
Harry Brockbank,62.142857142857146,250.0,24,1
Boris Cespedes,62.142857142857146,550.0,28,1
Julian Viollaz,62.125,450.0,21,1
Iroy Eckenfelder,62.125,275.0,22,1
Oh In Pyo,62.125,375.0,26,1
Álexander Petxarroman,62.125,850.0,26,1
Fábio Nunes,62.125,625.0,31,1
Sokol Çikalleshi,62.125,850.0,33,1
Vincent Vermeij,62.125,1300000.0,29,1
Zhou Tong,62.125,250.0,33,1
Juergen Elitim,62.125,550.0,25,1
Andrei Dragu,62.125,425.0,23,1
Uros Milovanović,62.125,700.0,22,1
Juan Carlos Gauto,62.125,425.0,19,1
Walid Ould-Chikh,62.125,375.0,23,1
Gian Franco Cabezas,62.125,425.0,20,1
Marco Pompetti,62.125,375.0,23,1
Fahad Al Jumayah,62.125,325.0,28,1
Slobodan Tedić,62.125,575.0,23,1
Fabián Ángel,62.125,825.0,22,1
Pratik Chaudhari,62.0,90.0,33,1
Fraser Hornby,62.0,1200000.0,23,1
Tom Glover,62.0,400.0,25,1
Malik Tchokounté,62.0,775.0,34,1
Silvan Sidler,62.0,625.0,25,1
Tony Njiké,62.0,500.0,25,1
Patrick Gilmar Sequeira,62.0,350.0,24,1
Ismaël Gharbi,62.0,600.0,19,1
Bassekou Diabaté,62.0,170.0,23,1
Hélder Sá,62.0,850.0,20,1
Gonzalo Muscia,62.0,275.0,23,1
Eric McWoods,62.0,140.0,27,1
Ryan Ferhaoui,62.0,450.0,26,1
Sebastián Prieto,62.0,900.0,30,1
Nicholas Hagen,62.0,400.0,27,1
Luke McGee,62.0,325.0,27,1
Alex Forés,62.0,300.0,22,1
Sol Brynn,62.0,425.0,22,1
Tomas Gomez,62.0,220.0,30,1
Diego Segovia,62.0,300.0,23,1
Tiago Monceda,62.0,350.0,23,1
